CPI value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
,Jul-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Aug-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Sep-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Oct-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Nov-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
,Dec-17,$2.13,$9.80,$2.13,$2.63,$7.00,$10.50,$6.28,$6.38,$3.33,$2.23,$5.08,$2.13,$8.50,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.38,$9.50,$3.85,$2.13,$8.15,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.08,$2.13,$10.25,$2.83,$3.89,$2.13,$4.33,$2.13,$2.13,$2.13,$2.13,$5.00,$11.00,$2.33,$2.63,$2.13
251.104,Jan-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Feb-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Mar-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Apr-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,May-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Jun-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.33,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.25,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Jul-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Aug-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Sep-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Oct-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Nov-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
,Dec-18,$2.13,$9.84,$2.13,$2.63,$7.50,$11.00,$7.18,$6.38,$3.89,$2.23,$5.23,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$3.75,$3.63,$5.00,$3.52,$9.65,$3.93,$2.13,$8.30,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.15,$2.13,$10.75,$2.83,$3.89,$2.13,$4.43,$2.13,$2.13,$2.13,$2.13,$5.25,$11.50,$2.33,$2.63,$2.13
255.69,Jan-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Feb-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Mar-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Apr-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,May-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Jun-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$3.89,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.13,$2.13,$8.25,$7.50,$4.30,$2.13,$10.75,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Jul-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Aug-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Sep-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Oct-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Nov-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
,Dec-19,$2.13,$9.89,$2.13,$2.63,$8.00,$12.00,$8.08,$6.38,$4.45,$2.23,$5.44,$2.13,$9.35,$4.35,$3.35,$4.95,$2.13,$2.13,$2.13,$2.13,$4.35,$3.63,$5.50,$3.59,$9.86,$4.30,$2.13,$8.50,$2.13,$4.86,$2.13,$3.26,$2.63,$2.13,$8.25,$7.50,$4.30,$2.13,$11.25,$2.83,$3.89,$2.13,$4.55,$2.13,$2.13,$2.13,$2.13,$5.39,$12.00,$2.33,$2.63,$2.13
261.855,Jan-20,$2.13,$10.07,$2.13,$2.63,$9.00,$13.00,$8.98,$6.38,$4.45,$2.23,$5.59,$2.13,$9.35,$4.35,$3.35,$5.55,$2.13,$2.13,$2.13,$2.13,$4.95,$3.63,$6.00,$3.67,$10.04,$4.73,$2.13,$8.65,$2.13,$4.86,$2.13,$3.26,$3.13,$2.35,$8.25,$7.85,$4.35,$2.13,$11.25,$2.83,$3.89,$2.13,$4.63,$2.13,$2.13,$2.13,$2.13,$5.48,$13.50,$2.33,$2.63,$2.13
